publication_vintage_date,reference_date,characteristic_category_id,method_of_finalisation_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_method_of_finalisation,raw_observation_period,raw_court_level
2023-06-30,2024-06-30,CHAR_MEDIAN_WEEKS,METHOD_WITHDRAWN_BY_PROSECUTION,2024-06-30,CHILDRENS_COURTS,median-case-duration,week,15.7,observed,15.7,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R46C12,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Median (weeks),Withdrawn by prosecution,2022–23,Children's Courts
2023-06-30,2024-06-30,CHAR_MEDIAN_WEEKS,METHOD_WITHDRAWN_BY_PROSECUTION,2024-06-30,HIGHER_COURTS,median-case-duration,week,50.1,observed,50.1,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R26C12,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Median (weeks),Withdrawn by prosecution,2022–23,Higher Courts
2023-06-30,2024-06-30,CHAR_MEDIAN_WEEKS,METHOD_WITHDRAWN_BY_PROSECUTION,2024-06-30,MAGISTRATES_COURTS,median-case-duration,week,23.3,observed,23.3,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R36C12,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Median (weeks),Withdrawn by prosecution,2022–23,Magistrates' Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_ACQUITTED,2024-06-30,ALL_COURTS,defendant-count,person,15276,observed,15276,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R13C8,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,Acquitted,2022–23,All Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_ACQUITTED,2024-06-30,CHILDRENS_COURTS,defendant-count,person,1464,observed,1464,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R43C8,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,Acquitted,2022–23,Children's Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_ACQUITTED,2024-06-30,HIGHER_COURTS,defendant-count,person,1180,observed,1180,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R23C8,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,Acquitted,2022–23,Higher Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_ACQUITTED,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,12630,observed,12630,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R33C8,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,Acquitted,2022–23,Magistrates' Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_GUILTY_OUTCOME,2024-06-30,ALL_COURTS,defendant-count,person,466453,observed,466453,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R13C9,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,Guilty outcome,2022–23,All Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_GUILTY_OUTCOME,2024-06-30,CHILDRENS_COURTS,defendant-count,person,18868,observed,18868,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R43C9,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,Guilty outcome,2022–23,Children's Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_GUILTY_OUTCOME,2024-06-30,HIGHER_COURTS,defendant-count,person,12778,observed,12778,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R23C9,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,Guilty outcome,2022–23,Higher Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_GUILTY_OUTCOME,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,434805,observed,434805,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R33C9,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,Guilty outcome,2022–23,Magistrates' Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_TOTAL,2024-06-30,ALL_COURTS,defendant-count,person,550891,observed,550891,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R13C13,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,Total,2022–23,All Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_TOTAL,2024-06-30,CHILDRENS_COURTS,defendant-count,person,26863,observed,26863,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R43C13,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,Total,2022–23,Children's Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_TOTAL,2024-06-30,HIGHER_COURTS,defendant-count,person,16570,observed,16570,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R23C13,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,Total,2022–23,Higher Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_TOTAL,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,507458,observed,507458,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R33C13,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,Total,2022–23,Magistrates' Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_TOTAL_ADJUDICATED,2024-06-30,ALL_COURTS,defendant-count,person,481730,observed,481730,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R13C10,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,"Total
adjudicated",2022–23,All Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_TOTAL_ADJUDICATED,2024-06-30,CHILDRENS_COURTS,defendant-count,person,20332,observed,20332,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R43C10,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,"Total
adjudicated",2022–23,Children's Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_TOTAL_ADJUDICATED,2024-06-30,HIGHER_COURTS,defendant-count,person,13963,observed,13963,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R23C10,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,"Total
adjudicated",2022–23,Higher Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_TOTAL_ADJUDICATED,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,447434,observed,447434,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R33C10,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,"Total
adjudicated",2022–23,Magistrates' Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2024-06-30,ALL_COURTS,defendant-count,person,16924,observed,16924,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R13C11,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,Transfer to other court levels,2022–23,All Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2024-06-30,CHILDRENS_COURTS,defendant-count,person,843,observed,843,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R43C11,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,Transfer to other court levels,2022–23,Children's Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2024-06-30,HIGHER_COURTS,defendant-count,person,294,observed,294,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R23C11,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,Transfer to other court levels,2022–23,Higher Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,15787,observed,15787,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R33C11,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,Transfer to other court levels,2022–23,Magistrates' Courts
2023-06-30,2024-06-30,CHAR_TOTAL,METHOD_WITHDRAWN_BY_PROSECUTION,2024-06-30,ALL_COURTS,defendant-count,person,49935,observed,49935,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 6,R13C12,sha256:b6e8ddcbaa6f1a3ccc9dfd218d39f76937e10097574d720eb091a26b0b115b7c,criminal-courts-australia,sha256:acb0e534e7ce7d6ec701af09825391365f6a50857eb73b85698565932a7c68dc,tidy.table-family-acceptance/v1,sha256:9309216700cbe9c6cab8de72f246e07ca1eff0fe3e7855838989b894063edad8,sha256:a2462f86272f7ddb409a0fc132891d0a8f7fbc2cdfb188df812851548d066fbb,sha256:a26ee085b46cea1788474fb2dd3cfeef311a1dbfca07fb1595f0ce73bc3d256c,human-authored/deterministic-map-v1,replay:sha256:f83d8090d9c0c8499befd88fc572e50751120472102647ff8951f0a747055bfb,Total,Withdrawn by prosecution,2022–23,All Courts
